Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-6,Haustrum haustorium,EPFS Rocks,13.3,Notoacmea Radial,Rakautara & Paia Point,4.2,,0,0.005,0,,100,0,,29/06/2007 12:54,29/06/2007 14:06,,29/06/2007 16:05,29/06/2007 17:06,,0.08,0.18,0.13,02:13:00,9.77,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c36-6,Haustrum scobina,Paia Point,10.5,Risellopsis varia,Rakautara & Paia Point,3,1.8,1,0.004,0,,100,0,,28/06/2007 22:37,29/06/2007 08:40,,29/06/2007 18:01,29/06/2007 19:09,,0.39,0.86,0.62,11:11:00,2.1,0
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c4-6,Haustrum haustorium,EPFS Rocks,20,Notoacmea Radial,Rakautara & Paia Point,4,,0,0.004,0,,100,0,,29/06/2007 15:01,29/06/2007 16:01,,29/06/2007 18:01,29/06/2007 19:09,,0.08,0.17,0.13,02:08:00,10.11,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c16-6,Haustrum scobina,Paia Point,11.5,Risellopsis varia,Rakautara & Paia Point,3.1,1.8,1,0.003,0,,100,0,,28/06/2007 22:41,29/06/2007 08:44,,29/06/2007 20:07,29/06/2007 21:06,,0.47,0.93,0.7,11:02:00,2.13,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c21-7,Haustrum haustorium,EPFS Rocks,16.4,Notoacmea Radial,Rakautara & Paia Point,5,,0,0.01,0,,100,0,,29/06/2007 15:15,29/06/2007 16:10,,29/06/2007 20:09,29/06/2007 21:09,,0.17,0.25,0.21,01:55:00,11.13,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c20-6,Haustrum scobina,Paia Point,13.3,Notoacmea Radial,Rakautara & Paia Point,5.3,,0,0.013,0,,100,0,,28/06/2007 14:20,28/06/2007 15:20,,29/06/2007 22:06,30/06/2007 08:02,,1.28,1.74,1.51,10:56:00,2.15,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c9-7,Haustrum scobina,Paia Point,10.1,Risellopsis varia,Rakautara & Paia Point,3.1,1.7,1,0.005,0,,100,0,,29/06/2007 19:13,29/06/2007 20:09,,29/06/2007 22:09,30/06/2007 08:10,,0.08,0.54,0.31,10:57:00,2.14,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c16-7,Haustrum haustorium,EPFS Rocks,9.2,Notoacmea Radial,Rakautara & Paia Point,4.2,,0,0.005,0,,100,0,,28/06/2007 20:28,28/06/2007 22:45,,30/06/2007 11:14,30/06/2007 12:05,,1.52,1.65,1.59,03:08:00,7.11,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c20-6,Haustrum haustorium,EPFS Rocks,16.8,Notoacmea Radial,Rakautara & Paia Point,4.3,,0,0.006,0,,100,0,,30/06/2007 13:04,30/06/2007 14:10,,30/06/2007 16:08,30/06/2007 17:06,,0.08,0.17,0.13,02:04:00,10.4,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c7-6,Haustrum haustorium,EPFS Rocks,13.6,Notoacmea Radial,Rakautara & Paia Point,5.2,,0,0.015,0,,100,0, ,30/06/2007 08:02,30/06/2007 09:07,,30/06/2007 17:00,30/06/2007 18:01,,0.33,0.42,0.37,02:06:00,10.26,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c16-6,Haustrum scobina,Paia Point,11.5,Risellopsis varia,Rakautara & Paia Point,3,2,1,0.004,0,,100,0,,29/06/2007 22:08,30/06/2007 08:06,,30/06/2007 20:03,30/06/2007 21:02,,0.5,0.95,0.73,10:57:00,2.14,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-6,Haustrum scobina,Paia Point,13.9,Notoacmea Radial,Rakautara & Paia Point,5.2,,0,0.018,0,,100,0,,30/06/2007 19:07,30/06/2007 20:05,,30/06/2007 21:50,01/07/2007 08:40,,0.07,0.56,0.32,11:48:00,1.99,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c20-7,Haustrum haustorium,EPFS Rocks,13,Notoacmea Radial,Rakautara & Paia Point,4.8,,0,0.008,0,,100,0,,01/07/2007 08:40,01/07/2007 09:39,,01/07/2007 11:38,01/07/2007 12:38,,0.08,0.17,0.12,01:59:00,10.79,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c44-7,Haustrum scobina,Paia Point,14.2,Notoacmea Radial,Rakautara & Paia Point,6,,0,0.015,0,,100,0,,30/06/2007 21:48,01/07/2007 08:35,,01/07/2007 14:35,01/07/2007 15:33,,0.25,0.74,0.49,11:45:00,2,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c17-7,Haustrum haustorium,EPFS Rocks,14.2,Notoacmea Radial,Rakautara & Paia Point,2.7,,0,0.002,0,,100,0,broken shell,01/07/2007 15:39,01/07/2007 16:38,,01/07/2007 17:43,01/07/2007 18:39,,0.05,0.13,0.09,01:55:00,11.13,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c17-7,Haustrum haustorium,EPFS Rocks,14.2,Notoacmea Radial,Rakautara & Paia Point,2.8,,0,0.001,0,,100,0,,01/07/2007 17:43,01/07/2007 18:39,,01/07/2007 18:39,01/07/2007 19:41,,0,0.08,0.04,01:58:00,10.88,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c24-7,Haustrum haustorium,EPFS Rocks,11.8,Notoacmea Radial,Rakautara & Paia Point,3.5,,0,0.004,0,,100,0,,01/07/2007 08:40,01/07/2007 09:39,,01/07/2007 18:39,01/07/2007 19:41,,0.38,0.46,0.42,02:01:00,10.64,1
2007,H-Times-CameraCaptured-Seatable,Flow,10,c2-3-3,Haustrum scobina,Paia Point,14.9,Chamaesipho brunnea,Intertunnel,1.8,,0,,0,,100,0,"? Prey ID, top-entry",30/06/2007 14:49,,yes,01/07/2007 21:50,,yes,1.29,1.29,1.29,00:00:00,100,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c16-6,Haustrum scobina,Paia Point,11.5,Risellopsis varia,Rakautara & Paia Point,3.8,2.8,1,0.01,0,,100,0,,01/07/2007 11:34,01/07/2007 12:33,,01/07/2007 22:35,02/07/2007 08:07,,0.42,0.86,0.64,10:31:00,2.23,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c12-6,Haustrum scobina,Paia Point,6.5,Risellopsis varia,Rakautara & Paia Point,2.7,1.8,0,0.003,0,,100,0,,01/07/2007 13:41,01/07/2007 14:37,,01/07/2007 22:37,02/07/2007 08:11,,0.33,0.77,0.55,10:30:00,2.23,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c17-7,Haustrum haustorium,EPFS Rocks,14.2,Notoacmea Radial,Rakautara & Paia Point,4,,0,0.006,0,,100,0,,01/07/2007 18:39,01/07/2007 19:41,,01/07/2007 22:37,02/07/2007 08:11,,0.12,0.56,0.34,10:36:00,2.21,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c28-7,Haustrum scobina,Paia Point,9.1,Risellopsis varia,Rakautara & Paia Point,2.5,1.5,0,0.002,0,,100,0,,01/07/2007 09:39,01/07/2007 10:39,,01/07/2007 22:37,02/07/2007 08:11,,0.5,0.94,0.72,10:34:00,2.22,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c9-7,Haustrum scobina,Paia Point,10.1,Risellopsis varia,Rakautara & Paia Point,2.9,1.8,1,0.003,0,,100,0,,01/07/2007 22:37,02/07/2007 08:11,,02/07/2007 09:28,02/07/2007 10:27,,0.05,0.49,0.27,10:33:00,2.22,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c31-7,Haustrum scobina,Paia Point,10,Notoacmea Net,Rakautara & Paia Point,4.7,,0,0.008,0,,100,0,,01/07/2007 22:37,02/07/2007 08:11,,02/07/2007 10:27,02/07/2007 11:25,,0.09,0.53,0.31,10:32:00,2.23,0
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c16-6,Haustrum scobina,Paia Point,8.1,Risellopsis varia,Rakautara & Paia Point,2,1.1,1,0.001,0,,100,0,,01/07/2007 17:33,01/07/2007 18:30,,02/07/2007 11:17,02/07/2007 12:17,,0.7,0.78,0.74,01:57:00,10.96,1
2007,H-Times-CameraCaptured-Seatable,Flow,10,c3-3-6,Haustrum scobina,Paia Point,10.7,Chamaesipho brunnea,Intertunnel,2.1,,0,,0,,100,0,"? Prey ID, top-entry",01/07/2007 08:48,01/07/2007 09:01,,02/07/2007 12:09,,yes,1.13,1.14,1.14,00:13:00,52.55,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-7,Haustrum scobina,Paia Point,14.2,Notoacmea Radial,Rakautara & Paia Point,5.4,,0,0.015,0,,100,0,,01/07/2007 22:35,02/07/2007 08:07,,02/07/2007 14:23,02/07/2007 15:24,,0.26,0.7,0.48,10:33:00,2.22,0
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c21-7,Haustrum scobina,Paia Point,8.9,Risellopsis varia,Rakautara & Paia Point,2.5,1.6,1,0.002,0,,100,0,,01/07/2007 22:33,02/07/2007 08:02,,02/07/2007 15:19,02/07/2007 16:32,,0.3,0.75,0.53,10:42:00,2.19,0
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c34-6,Haustrum scobina,Paia Point,14.2,Risellopsis varia,Rakautara & Paia Point,3.9,2.4,0,0.009,0,,100,0,,02/07/2007 09:16,02/07/2007 10:16,,02/07/2007 16:32,02/07/2007 17:32,,0.26,0.34,0.3,02:00:00,10.71,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c20-8,Haustrum haustorium,EPFS Rocks,15.2,Notoacmea Radial,Rakautara & Paia Point,4.8,,0,0.011,0,,100,0,,02/07/2007 17:39,02/07/2007 18:40,,02/07/2007 19:35,02/07/2007 20:38,,0.04,0.12,0.08,02:04:00,10.4,1
2007,H-Times-CameraCaptured-Seatable,Flow,10,c2-1-4,Haustrum scobina,Paia Point,15.7,Chamaesipho brunnea,Intertunnel,1.1,,0,,0,,100,0,"? Prey ID, top-entry",02/07/2007 04:34,02/07/2007 04:37,,02/07/2007 21:02,,yes,0.68,0.69,0.69,00:03:00,82.76,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c32-6,Haustrum scobina,Paia Point,9.3,Risellopsis varia,Rakautara & Paia Point,2.8,1.6,0,0.004,0,,100,0,,02/07/2007 14:17,02/07/2007 15:19,,02/07/2007 22:30,03/07/2007 08:48,,0.3,0.77,0.54,11:20:00,2.07,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c28-7,Haustrum scobina,Paia Point,9.1,Risellopsis varia,Rakautara & Paia Point,3.6,2.2,0,0.01,0,,100,0,,02/07/2007 22:33,03/07/2007 08:57,,03/07/2007 10:11,03/07/2007 14:51,,0.05,0.68,0.37,15:04:00,1.57,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c12-6,Haustrum scobina,Paia Point,6.5,Risellopsis varia,Rakautara & Paia Point,2.3,1.2,1,0.001,0,,100,0,,02/07/2007 22:33,03/07/2007 08:57,,03/07/2007 14:51,03/07/2007 16:48,,0.25,0.76,0.5,12:21:00,1.91,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-7,Haustrum scobina,Paia Point,9.4,Notoacmea Radial,Rakautara & Paia Point,5.4,,0,0.018,0,,100,0,,02/07/2007 22:33,03/07/2007 08:57,,03/07/2007 14:51,03/07/2007 16:48,,0.25,0.76,0.5,12:21:00,1.91,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c26-6,Haustrum scobina,Paia Point,10.3,Risellopsis varia,Rakautara & Paia Point,3,2.1,0,0.005,0,,100,0,,02/07/2007 22:33,03/07/2007 08:57,,03/07/2007 14:51,03/07/2007 16:48,,0.25,0.76,0.5,12:21:00,1.91,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c21-8,Haustrum scobina,Paia Point,10.1,Risellopsis varia,Rakautara & Paia Point,3.3,2,0,0.001,0,,100,0,seemed to just hold on for last day,02/07/2007 09:28,02/07/2007 10:27,,03/07/2007 20:08,03/07/2007 21:34,,1.4,1.5,1.45,02:25:00,9.03,0
2007,H-Times-CameraCaptured-Seatable,Flow,10,c2-2-4,Haustrum scobina,Paia Point,16.4,Chamaesipho brunnea,Intertunnel,2,,0,,0,,100,0,"? Prey ID, top-entry",03/07/2007 08:44,03/07/2007 08:59,,04/07/2007 01:35,,yes,0.69,0.7,0.7,00:15:00,48.98,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c11-6,Haustrum scobina,Paia Point,12.3,Risellopsis varia,Rakautara & Paia Point,2.6,1.5,0,0.003,0,,100,0,,03/07/2007 22:33,04/07/2007 09:08,,04/07/2007 11:13,04/07/2007 15:25,,0.09,0.7,0.39,14:47:00,1.6,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-6,Haustrum scobina,Paia Point,13.9,Notoacmea Radial,Rakautara & Paia Point,5.4,,1,0.019,0,,100,0,,04/07/2007 11:13,04/07/2007 15:25,,04/07/2007 11:13,04/07/2007 15:25,,0,0.17,0.09,08:24:00,2.78,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c30-6,Haustrum scobina,Paia Point,9.9,Notoacmea Radial,Rakautara & Paia Point,5.1,,1,0.008,0,,100,0,,04/07/2007 09:08,04/07/2007 10:09,,04/07/2007 21:38,05/07/2007 08:17,,0.48,0.96,0.72,11:40:00,2.02,0
2007,H-Times-CameraCaptured-Seatable,Flow,10,c3-2-2,Haustrum scobina,Paia Point,15.7,Chamaesipho brunnea,Intertunnel,2,,0,,0,,100,0,"? Prey ID, top-entry",04/07/2007 03:22,04/07/2007 03:24,,04/07/2007 22:17,,yes,0.79,0.79,0.79,00:02:00,87.8,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c21-7,Haustrum scobina,Paia Point,8.9,Risellopsis varia,Rakautara & Paia Point,2.8,1.4,0,0.001,0,,100,0,,05/07/2007 10:01,05/07/2007 11:02,,05/07/2007 11:02,06/07/2007 08:46,,0,0.95,0.47,22:45:00,1.04,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c8-7,Haustrum scobina,Paia Point,13.7,Risellopsis varia,Rakautara & Paia Point,4.6,2.8,1,0.016,0,,100,0,,04/07/2007 18:34,04/07/2007 19:45,,05/07/2007 17:10,05/07/2007 18:07,,0.89,0.98,0.94,02:08:00,10.11,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c9-7,Haustrum scobina,Paia Point,10.1,Risellopsis varia,Rakautara & Paia Point,2.5,1.7,1,0.004,0,,100,0,,04/07/2007 21:38,05/07/2007 08:17,,05/07/2007 22:06,06/07/2007 08:55,,0.58,1.47,1.02,21:28:00,1.11,0
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-7,Haustrum scobina,Paia Point,9.4,Notoacmea Radial,Rakautara & Paia Point,5,,1,0.011,0,,100,0,,04/07/2007 21:38,05/07/2007 08:17,,05/07/2007 22:06,06/07/2007 08:55,,0.58,1.47,1.02,21:28:00,1.11,0
2007,H-Times-CameraCaptured-Seatable,Flow,10,c2-1-5,Haustrum scobina,Paia Point,15.4,Chamaesipho brunnea,Intertunnel,1.1,,0,,0,,100,0,very quick switch from close by prey,05/07/2007 20:47,05/07/2007 20:53,,06/07/2007 06:35,,yes,0.4,0.41,0.41,00:06:00,70.59,1
2007,H-Times-CameraCaptured-Seatable,Flow,16,c4-1-2,Haustrum scobina,Paia Point,14.7,Chamaesipho brunnea,Intertunnel,1.9,,0,,0,,100,0,"? Prey ID, top-entry",05/07/2007 18:25,05/07/2007 18:32,,06/07/2007 08:06,,yes,0.57,0.57,0.57,00:07:00,67.29,1
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c29-6,Haustrum scobina,Paia Point,13.8,Notoacmea Radial,Rakautara & Paia Point,5.9,,0,0.015,0,,100,0,,05/07/2007 22:06,06/07/2007 08:55,,06/07/2007 08:55,06/07/2007 10:03,,0,0.5,0.25,11:57:00,1.97,0
2007,H-Times-CameraCaptured-Seatable,Flow,9,c1-2-4,Haustrum scobina,Paia Point,18.1,Chamaesipho brunnea,Intertunnel,1.6,,0,,0,,100,0,,07/07/2007 20:18,07/07/2007 20:20,,09/07/2007 13:19,,yes,1.71,1.71,1.71,00:02:00,87.8,1
2007,H-Times-CameraCaptured-Seatable,Flow,9,c3-4-5,Haustrum scobina,Paia Point,15.3,Chamaesipho brunnea,Intertunnel,1.5,,0,,0,,100,0,,09/07/2007 17:47,09/07/2007 17:54,,10/07/2007 12:18,,yes,0.77,0.77,0.77,00:07:00,67.29,1
2007,H-Times-CameraCaptured-Seatable,Flow,16,c4-3-1,Haustrum scobina,Paia Point,14.9,Chamaesipho brunnea,Intertunnel,1.9,,0,,0,,100,0,may have been two events,09/07/2007 18:02,09/07/2007 18:05,,10/07/2007 15:07,,yes,0.88,0.88,0.88,00:03:00,82.76,1
2007,H-Times-CameraCaptured-Seatable,Flow,9,c2-2-5,Haustrum scobina,Paia Point,14.5,Chamaesipho brunnea,Intertunnel,1.9,,0,,0,,100,0,,09/07/2007 14:56,,yes,11/07/2007 06:39,11/07/2007 06:43,,1.65,1.66,1.66,00:04:00,78.26,1
2007,H-Times-CameraCaptured-Seatable,Flow,9,c1-2-5,Haustrum scobina,Paia Point,13.7,Chamaesipho brunnea,Intertunnel,2.1,,0,,0,,100,0,,16/07/2007 04:45,,yes,17/07/2007 15:07,17/07/2007 15:08,,1.43,1.43,1.43,00:01:00,93.51,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c33-7,Haustrum haustorium,EPFS Rocks,33.7,Cantharidella tesselata,Tauranga Head,5.1,,0,0.064,0,,100,0,,20/07/2007 13:20,20/07/2007 14:29,,20/07/2007 16:16,20/07/2007 17:11,,0.07,0.16,0.12,02:04:00,10.4,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c30-7,Haustrum haustorium,EPFS Rocks,15.5,Plaxiphora caelata,Tauranga Head,4.4,,0,0.01,0,,100,0,,20/07/2007 13:20,20/07/2007 14:29,,20/07/2007 21:09,20/07/2007 22:07,,0.28,0.37,0.32,02:07:00,10.18,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c29-1,Haustrum haustorium,EPFS Rocks,33,Cantharidella tesselata,Tauranga_Head,6,,0,0.108,0,,80,,,20/07/2007 13:20,20/07/2007 14:23,,20/07/2007 22:02,20/07/2007 23:04,,0.32,0.41,0.36,02:05:00,10.33,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c44-8,Haustrum haustorium,EPFS Rocks,32.5,Cantharidella tesselata,Tauranga_Head,5.4,,0,0.075,0,,100,0,,20/07/2007 13:20,20/07/2007 14:26,,21/07/2007 00:01,21/07/2007 01:01,,0.4,0.49,0.44,02:06:00,10.26,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c33-1,Haustrum haustorium,EPFS Rocks,32.7,Cantharidella tesselata,Tauranga_Head,5.4,,0,0.072,0,,100,0,,20/07/2007 18:02,20/07/2007 19:04,,21/07/2007 02:09,21/07/2007 03:00,,0.3,0.37,0.33,01:53:00,11.3,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c40-7,Haustrum haustorium,EPFS Rocks,43.5,Plaxiphora caelata,Tauranga_Head,13.9,,0,0.15,0,,100,0,,20/07/2007 15:21,20/07/2007 16:13,,21/07/2007 04:08,21/07/2007 05:05,,0.5,0.57,0.53,01:49:00,11.67,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c30-8,Haustrum haustorium,EPFS Rocks,18.3,Plaxiphora caelata,Tauranga Head,4.6,,0,0.01,0,,100,0,,21/07/2007 00:10,21/07/2007 01:04,,21/07/2007 08:05,21/07/2007 09:12,,0.29,0.38,0.33,02:01:00,10.64,1
2007,H-Times-CameraCaptured-Seatable,Flow,9,c3-5-5,Haustrum scobina,Paia Point,11.1,Chamaesipho brunnea,Intertunnel,1.9,,0,,0,,100,0,,19/07/2007 12:55,,yes,21/07/2007 08:51,,yes,1.83,1.83,1.83,00:00:00,100,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c26-7,Haustrum haustorium,EPFS Rocks,48.7,Plaxiphora caelata,Tauranga Head,16.8,,0,0.237,0,,100,0,,20/07/2007 21:09,20/07/2007 22:07,,21/07/2007 09:12,21/07/2007 10:07,,0.46,0.54,0.5,01:53:00,11.3,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-8,Haustrum haustorium,EPFS Rocks,17.9,Plaxiphora caelata,Tauranga_Head,6.3,,0,0.031,0,,100,0,,20/07/2007 13:20,20/07/2007 14:26,,21/07/2007 10:03,21/07/2007 11:09,,0.82,0.91,0.86,02:12:00,9.84,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c44-9,Haustrum haustorium,EPFS Rocks,34.4,Cantharidella tesselata,Tauranga_Head,4.4,,0,0.042,0,,100,0,,21/07/2007 02:11,21/07/2007 03:02,,21/07/2007 10:03,21/07/2007 11:09,,0.29,0.37,0.33,01:57:00,10.96,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c35-7,Haustrum haustorium,EPFS Rocks,15.5,Plaxiphora caelata,Tauranga_Head,4.7,,0,0.008,0,,100,0,,20/07/2007 14:26,20/07/2007 15:21,,21/07/2007 13:06,21/07/2007 14:00,,0.91,0.98,0.94,01:49:00,11.67,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c27-7,Haustrum haustorium,EPFS Rocks,41.4,Plaxiphora caelata,Tauranga Head,11.8,,0,0.095,0,,100,0,,20/07/2007 14:29,20/07/2007 15:24,,21/07/2007 13:12,21/07/2007 14:04,,0.91,0.98,0.95,01:47:00,11.86,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c32-6,Haustrum haustorium,EPFS Rocks,33.2,Cantharidella tesselata,Tauranga Head,4.8,,0,0.064,0,,100,0,,21/07/2007 02:16,21/07/2007 03:05,,21/07/2007 13:12,21/07/2007 14:04,,0.42,0.49,0.46,01:41:00,12.48,1
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c33-2,Haustrum haustorium,EPFS Rocks,30,Cantharidella tesselata,Tauranga_Head,4.7,,0,0.051,0,,100,0,,21/07/2007 05:02,21/07/2007 06:08,,21/07/2007 13:58,21/07/2007 15:04,,0.33,0.42,0.37,02:12:00,9.84,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c23-6,Haustrum haustorium,EPFS Rocks,16.7,Plaxiphora caelata,Tauranga Head,5.8,,0,0.01,0,,100,0,,20/07/2007 13:20,20/07/2007 14:29,,21/07/2007 14:04,21/07/2007 15:10,,0.98,1.08,1.03,02:15:00,9.64,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c22-7,Haustrum haustorium,EPFS Rocks,17.6,Plaxiphora caelata,Tauranga Head,7.5,,0,0.025,0,,100,0,,20/07/2007 17:11,20/07/2007 18:07,,21/07/2007 16:44,21/07/2007 17:32,,0.94,1.01,0.98,01:44:00,12.16,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c28-8,Haustrum haustorium,EPFS Rocks,22.4,Plaxiphora caelata,Tauranga Head,9.1,,0,0.037,0,,100,0,,20/07/2007 14:29,20/07/2007 15:24,,21/07/2007 17:32,21/07/2007 18:38,,1.09,1.17,1.13,02:01:00,10.64,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c31-8,Haustrum haustorium,EPFS Rocks,19.3,Cantharidella tesselata,Tauranga Head,5.3,,0,0.079,0,,90,,,21/07/2007 10:07,21/07/2007 11:15,,21/07/2007 17:32,21/07/2007 18:38,,0.26,0.35,0.31,02:14:00,9.7,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-9,Haustrum haustorium,EPFS Rocks,30.4,Plaxiphora caelata,Tauranga_Head,8.4,,0,0.04,0,,100,0,,21/07/2007 12:11,21/07/2007 13:06,,21/07/2007 18:34,21/07/2007 19:24,,0.23,0.3,0.26,01:45:00,12.06,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c25-2,Haustrum haustorium,EPFS Rocks,17,Cantharidella tesselata,Tauranga Head,5.8,,0,0.088,0,,100,0,,20/07/2007 13:20,20/07/2007 14:29,,21/07/2007 19:28,21/07/2007 20:23,,1.21,1.29,1.25,02:04:00,10.4,1
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c30-9,Haustrum haustorium,EPFS Rocks,27.6,Plaxiphora caelata,Tauranga Head,6.8,,0,0.029,0,,100,0,unsure of end time,21/07/2007 09:12,21/07/2007 10:07,,21/07/2007 20:23,21/07/2007 21:17,,0.43,0.5,0.47,01:49:00,11.67,1
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c34-7,Haustrum haustorium,EPFS Rocks,16.4,Plaxiphora caelata,Tauranga_Head,6.8,,0,0.028,0,,50,,,20/07/2007 13:20,20/07/2007 14:26,,22/07/2007 00:08,22/07/2007 08:33,,1.4,1.8,1.6,09:31:00,2.46,0
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c35-8,Haustrum haustorium,EPFS Rocks,15.9,Plaxiphora caelata,Tauranga_Head,3.5,,0,0.004,0,,100,0,,21/07/2007 14:00,21/07/2007 15:06,,22/07/2007 00:08,22/07/2007 08:33,,0.38,0.77,0.57,09:31:00,2.46,0
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-10,Haustrum haustorium,EPFS Rocks,36.1,Plaxiphora caelata,Tauranga_Head,6.6,,0,0.042,0,,100,0,,21/07/2007 22:17,21/07/2007 23:13,,22/07/2007 00:08,22/07/2007 08:33,,0.04,0.43,0.23,09:21:00,2.5,0
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c40-8,Haustrum haustorium,EPFS Rocks,43.7,Plaxiphora caelata,Tauranga_Head,11.5,,0,0.103,0,,100,0,,21/07/2007 12:11,21/07/2007 13:06,,22/07/2007 00:08,22/07/2007 08:33,,0.46,0.85,0.65,09:20:00,2.51,0
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c19-7,Haustrum scobina,Paia Point,8.2,Mytilus galloprovincialis,Tauranga Head,5.8,,1,0.019,0,,100,0,,21/07/2007 03:05,21/07/2007 04:10,,22/07/2007 00:10,22/07/2007 08:39,,0.83,1.23,1.03,09:34:00,2.45,0
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c26-8,Haustrum haustorium,EPFS Rocks,24,Cantharidella tesselata,Tauranga Head,5.1,,0,0.082,0,,100,0,,21/07/2007 17:32,21/07/2007 18:38,,22/07/2007 00:10,22/07/2007 08:39,,0.23,0.63,0.43,09:35:00,2.44,0
2007,H-Times-TopLab-HighTemp,Aerated,16.8,c27-8,Haustrum haustorium,EPFS Rocks,47.1,Plaxiphora caelata,Tauranga Head,18.6,,0,0.275,0,,100,0,unsure of start time,21/07/2007 15:10,21/07/2007 16:44,,22/07/2007 00:10,22/07/2007 08:39,,0.31,0.73,0.52,10:03:00,2.33,0
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-10,Haustrum haustorium,EPFS Rocks,36.1,Plaxiphora caelata,Tauranga_Head,9.6,,0,0.05,0,,100,0,,22/07/2007 00:08,22/07/2007 08:33,,22/07/2007 12:01,22/07/2007 13:01,,0.14,0.54,0.34,09:25:00,2.49,0
