Volume Mass Radius Surface Stroke Energy Bs Bt Detection ForSpeed  ForCost
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
8.7963e-12 9.5000e-09 1.2806e-04 5.1518e-08 3.4554e-03 3.4960e-02 7.1130e-17 5.0595e-34 4.8686e-06 9.9371e-02 4.0576e-09
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
3.3009e-11 3.5650e-08 1.9900e-04 1.2441e-07 4.8093e-03 1.3119e-01 2.5317e-16 6.4097e-33 9.3074e-06 1.4085e-01 2.1144e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
5.1019e-11 5.5100e-08 2.3008e-04 1.6631e-07 5.3624e-03 2.0277e-01 3.8454e-16 1.4787e-32 1.1521e-05 1.5771e-01 3.6420e-08
1.8296e-11 1.9760e-08 1.6346e-04 8.3946e-08 4.1497e-03 7.2716e-02 1.4368e-16 2.0644e-33 6.9704e-06 1.2069e-01 1.0120e-08
1.8296e-11 1.9760e-08 1.6346e-04 8.3946e-08 4.1497e-03 7.2716e-02 1.4368e-16 2.0644e-33 6.9704e-06 1.2069e-01 1.0120e-08
1.8296e-11 1.9760e-08 1.6346e-04 8.3946e-08 4.1497e-03 7.2716e-02 1.4368e-16 2.0644e-33 6.9704e-06 1.2069e-01 1.0120e-08
1.8296e-11 1.9760e-08 1.6346e-04 8.3946e-08 4.1497e-03 7.2716e-02 1.4368e-16 2.0644e-33 6.9704e-06 1.2069e-01 1.0120e-08
1.8296e-11 1.9760e-08 1.6346e-04 8.3946e-08 4.1497e-03 7.2716e-02 1.4368e-16 2.0644e-33 6.9704e-06 1.2069e-01 1.0120e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
2.4621e-11 2.6591e-08 1.8047e-04 1.0232e-07 4.4694e-03 9.7855e-02 1.9107e-16 3.6507e-33 8.0620e-06 1.3047e-01 1.4662e-08
